time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,4.40813371026155,-5.976568740032245,21.936323985461637,5.811613503644196,6.0488735522395665,0.0,3.9396055633377824,-6.067861360839553,3.907761570933854,-0.12568529561425823,0.009641858441221798,0.0,419.9869751221043,421.99935057993326,420.26571541344333,420.2988084584334
3.660000000000003,4.648709613096698,-6.349606025263307,22.169451184027597,5.803690505553433,6.049503834802133,0.0,4.079213319598821,-6.367247971708542,3.8618654465137388,-0.14948028323378057,0.012176864708081847,0.0,465.9922478731304,466.1902876164353,465.27189453107417,463.3890525019972
3.720000000000003,4.8972819889217725,-6.74013356982184,22.398433664145806,5.795406864884837,6.050171294884095,0.0,4.206206576712847,-6.651008025394104,3.769791815525129,-0.12168229943855227,0.008931514835915023,0.0,452.388133639648,452.12654061489917,450.5501021411461,452.77465533332895
3.780000000000003,5.153434887598655,-7.147867712792651,22.621769471987747,5.788365828662975,6.050665473136327,0.0,4.33191159422701,-6.9407312855511645,3.6736722691028283,-0.10985955509850233,0.006808284625155277,0.0,454.0511263128746,453.8805881933473,451.750980701879,452.6913921464243
3.840000000000003,5.417083382130454,-7.5731369818089584,22.839181379560284,5.781516769745608,6.050834238313456,0.0,4.456074637532759,-7.235499548420559,3.572311398320207,-0.1245144920557594,-0.006699423319310836,0.0,454.51610272014454,453.4318993865281,454.1939796810288,453.0052912002617
3.900000000000003,5.688984798822126,-8.017964288788177,23.053466386202587,5.774715668399157,6.0508155633161955,0.0,4.606861395239131,-7.592417852519907,3.5686156919677865,-0.09724146078213064,0.010111010261537188,0.0,489.64924001610717,490.89857771350324,489.9218263778208,491.93543226729946
3.960000000000003,5.968819570981863,-8.482173693472154,23.26339893543891,5.769400081853899,6.051562173331561,0.0,4.720681253479593,-7.881884409572962,3.428258958321441,-0.07531365644744327,0.01674199483307124,0.0,445.8435372742672,446.3850316690263,446.2856674351473,448.0657190732019
4.020000000000002,6.255884846320726,-8.964845317121297,23.46643891848946,5.765153608461038,6.052793481723949,0.0,4.8477312578926,-8.207641568855635,3.338521404375825,-0.06297041067629934,0.027173970560646316,0.0,466.8743734584684,467.6877989686515,466.51273635897604,467.47220213472747
4.080000000000001,6.549478574656527,-9.46503538175396,23.660131129846512,5.761580668193156,6.054965898091851,0.0,4.938499885724169,-8.466277504938333,3.117614859822756,-0.05346235567934493,0.049947578000607666,0.0,420.6602835101168,422.62907120791743,419.8059687614975,420.6277249640317
4.14,6.848348057193104,-9.980679447316636,23.840076078566426,5.758495722713423,6.058192433107486,0.0,5.0235362841571805,-8.722871434521078,2.8804028730532623,-0.047609470955662904,0.06050078897474767,0.0,414.05326212276594,414.98310368959227,415.46630740619594,415.9774357111081
4.199999999999998,7.153233943029748,-10.514071337904035,24.00945773676061,5.756045583518244,6.0627677997606035,0.0,5.138655022172255,-9.057490570551261,2.7646669316694554,-0.029903712448106447,0.09678328327180066,0.0,461.02647076701606,463.8891917187887,460.346948652668,461.7454081216245
4.259999999999997,7.46467935204788,-11.06722242690929,24.1709315547589,5.754454758504991,6.068841291571573,0.0,5.2421157319011575,-9.381669698689658,2.6171018051026773,-0.02047548341235703,0.10888176714963177,0.0,451.30588714312,452.2902672460086,452.6166759541364,453.3749228358985
4.319999999999996,7.782427567637175,-11.640569505355709,24.324407953449967,5.753261086919471,6.075123584835126,0.0,5.348622099378627,-9.730623812685602,2.497886164284205,-0.018757304705726213,0.0946777001786202,0.0,465.03484999104506,463.9295071144794,464.20423462636177,464.33913605673047
4.379999999999995,8.1062739099338,-12.23471268609836,24.470051094198414,5.752311562938225,6.081875344911635,0.0,5.445450666493728,-10.07499925490502,2.3560984510695846,-0.010526403291213087,0.134796658935449,0.0,456.1961619610147,459.3994672602006,458.7222118626849,459.3756652632933
